,Book_no,Book,Section,Vasusena_count,Karna_count,Suta's son_count,Radheya_count,Vrisha_count,Vaikartana_count,Karna_total_count
0,1,ADI PARVA,I,0,8,0,0,0,0,8
1,1,ADI PARVA,II,0,15,0,0,1,0,16
2,1,ADI PARVA,III,0,0,0,0,0,0,0
3,1,ADI PARVA,IV,0,0,0,0,0,0,0
4,1,ADI PARVA,V,0,0,0,0,0,0,0
5,1,ADI PARVA,VI,0,0,0,0,0,0,0
6,1,ADI PARVA,VII,0,0,0,0,0,0,0
7,1,ADI PARVA,VIII,0,0,0,0,0,0,0
8,1,ADI PARVA,IX,0,0,0,0,0,0,0
9,1,ADI PARVA,X,0,0,0,0,0,0,0
10,1,ADI PARVA,XI,0,0,0,0,0,0,0
11,1,ADI PARVA,XII,0,0,0,0,0,0,0
12,1,ADI PARVA,XIII,0,0,0,0,0,0,0
13,1,ADI PARVA,XIV,0,0,0,0,0,0,0
14,1,ADI PARVA,XV,0,0,0,0,0,0,0
15,1,ADI PARVA,XVI,0,0,0,0,0,0,0
16,1,ADI PARVA,XVII,0,0,0,0,0,0,0
17,1,ADI PARVA,XVIII,0,0,0,0,0,0,0
18,1,ADI PARVA,XIX,0,0,0,0,0,0,0
19,1,ADI PARVA,XX,0,0,0,0,0,0,0
20,1,ADI PARVA,XXI,0,0,0,0,0,0,0
21,1,ADI PARVA,XXII,0,0,0,0,0,0,0
22,1,ADI PARVA,XXIII,0,0,0,0,0,0,0
23,1,ADI PARVA,XXIV,0,0,0,0,0,0,0
24,1,ADI PARVA,XXV,0,0,0,0,0,0,0
25,1,ADI PARVA,XXVI,0,0,0,0,0,0,0
26,1,ADI PARVA,XXVII,0,0,0,0,0,0,0
27,1,ADI PARVA,XXVIII,0,0,0,0,0,0,0
28,1,ADI PARVA,XXIX,0,0,0,0,0,0,0
29,1,ADI PARVA,XXX,0,0,0,0,0,0,0
30,1,ADI PARVA,XXXI,0,0,0,0,0,0,0
31,1,ADI PARVA,XXXII,0,0,0,0,0,0,0
32,1,ADI PARVA,XXXIII,0,0,0,0,0,0,0
33,1,ADI PARVA,XXXIV,0,0,0,0,0,0,0
34,1,ADI PARVA,XXXV,0,0,0,0,0,0,0
35,1,ADI PARVA,XXXVI,0,0,0,0,0,0,0
36,1,ADI PARVA,XXXVII,0,0,0,0,0,0,0
37,1,ADI PARVA,XXXVIII,0,0,0,0,0,0,0
38,1,ADI PARVA,XXXIX,0,0,0,0,0,0,0
39,1,ADI PARVA,XL,0,0,0,0,0,0,0
40,1,ADI PARVA,XLI,0,0,0,0,0,0,0
41,1,ADI PARVA,XLII,0,0,0,0,0,0,0
42,1,ADI PARVA,XLIII,0,0,0,0,0,0,0
43,1,ADI PARVA,XLIV,0,0,0,0,0,0,0
44,1,ADI PARVA,XLV,0,0,0,0,0,0,0
45,1,ADI PARVA,XLVI,0,0,0,0,0,0,0
46,1,ADI PARVA,XLVII,0,0,0,0,0,0,0
47,1,ADI PARVA,XLVIII,0,0,0,0,0,0,0
48,1,ADI PARVA,XLIX,0,0,0,0,0,0,0
49,1,ADI PARVA,L,0,0,0,0,0,0,0
50,1,ADI PARVA,LI,0,0,0,0,0,0,0
51,1,ADI PARVA,LII,0,0,0,0,0,0,0
52,1,ADI PARVA,LIII,0,0,0,0,0,0,0
53,1,ADI PARVA,LIV,0,0,0,0,0,0,0
54,1,ADI PARVA,LV,0,0,0,0,0,0,0
55,1,ADI PARVA,LVI,0,0,0,0,0,0,0
56,1,ADI PARVA,LVII,0,0,0,0,0,0,0
57,1,ADI PARVA,LVIII,0,0,0,0,0,0,0
58,1,ADI PARVA,LIX,0,0,0,0,0,0,0
59,1,ADI PARVA,LX,0,0,0,0,0,0,0
60,1,ADI PARVA,LXI,0,2,0,0,1,0,3
61,1,ADI PARVA,LXII,0,0,0,0,0,0,0
62,1,ADI PARVA,LXIII,0,0,0,0,0,0,0
63,1,ADI PARVA,LXIV,0,0,0,0,0,0,0
64,1,ADI PARVA,LXV,0,0,0,0,1,0,1
65,1,ADI PARVA,LXVI,0,0,0,0,0,0,0
66,1,ADI PARVA,LXVII,2,3,0,0,2,0,7
67,1,ADI PARVA,LXVIII,0,0,0,0,0,0,0
68,1,ADI PARVA,LXIX,0,0,0,0,0,0,0
69,1,ADI PARVA,LXX,0,0,0,0,0,0,0
70,1,ADI PARVA,LXXI,0,0,0,0,0,0,0
71,1,ADI PARVA,LXXII,0,0,0,0,0,0,0
72,1,ADI PARVA,LXXIII,0,0,0,0,0,0,0
73,1,ADI PARVA,LXXIV,0,0,0,0,0,0,0
74,1,ADI PARVA,LXXV,0,0,0,0,0,0,0
75,1,ADI PARVA,LXXVI,0,0,0,0,3,0,3
76,1,ADI PARVA,LXXVII,0,0,0,0,0,0,0
77,1,ADI PARVA,LXXVIII,0,0,0,0,7,0,7
78,1,ADI PARVA,LXXIX,0,0,0,0,1,0,1
79,1,ADI PARVA,LXXX,0,0,0,0,7,0,7
80,1,ADI PARVA,LXXXI,0,0,0,0,2,0,2
81,1,ADI PARVA,LXXXII,0,0,0,0,4,0,4
82,1,ADI PARVA,LXXXIII,0,0,0,0,2,0,2
83,1,ADI PARVA,LXXXIV,0,0,0,0,0,0,0
84,1,ADI PARVA,LXXXV,0,0,0,0,0,0,0
85,1,ADI PARVA,LXXXVI,0,0,0,0,0,0,0
86,1,ADI PARVA,LXXXVII,0,0,0,0,0,0,0
87,1,ADI PARVA,LXXXVIII,0,0,0,0,0,0,0
88,1,ADI PARVA,LXXXIX,0,0,0,0,0,0,0
89,1,ADI PARVA,XC,0,0,0,0,0,0,0
90,1,ADI PARVA,XCI,0,0,0,0,0,0,0
91,1,ADI PARVA,XCII,0,0,0,0,0,0,0
92,1,ADI PARVA,XCIII,0,0,0,0,0,0,0
93,1,ADI PARVA,XCIV,0,0,0,0,0,0,0
94,1,ADI PARVA,XCV,0,0,0,0,2,0,2
95,1,ADI PARVA,XCVI,0,0,0,0,0,0,0
96,1,ADI PARVA,XCVII,0,0,0,0,0,0,0
97,1,ADI PARVA,XCVIII,0,0,0,0,0,0,0
98,1,ADI PARVA,XCIX,0,0,0,0,0,0,0
99,1,ADI PARVA,C,0,0,0,0,0,0,0
100,1,ADI PARVA,CI,0,0,0,0,0,0,0
101,1,ADI PARVA,CII,0,0,0,0,0,0,0
102,1,ADI PARVA,CIII,0,0,0,0,0,0,0
103,1,ADI PARVA,CIV,0,0,0,0,1,0,1
104,1,ADI PARVA,CV,0,0,0,0,0,0,0
105,1,ADI PARVA,CVI,0,0,0,0,0,0,0
106,1,ADI PARVA,CVII,0,0,0,0,0,0,0
107,1,ADI PARVA,CVIII,0,0,0,0,0,0,0
108,1,ADI PARVA,CIX,0,0,0,0,0,0,0
109,1,ADI PARVA,CX,0,0,0,0,0,0,0
110,1,ADI PARVA,CXI,4,5,0,0,0,0,9
111,1,ADI PARVA,CXII,0,0,0,0,0,0,0
112,1,ADI PARVA,CXIII,0,0,0,0,0,0,0
113,1,ADI PARVA,CXIV,0,0,0,0,0,0,0
114,1,ADI PARVA,CXV,0,1,0,0,0,0,1
115,1,ADI PARVA,CXVI,0,0,0,0,0,0,0
116,1,ADI PARVA,CXVII,0,2,0,0,0,0,2
117,1,ADI PARVA,CXVIII,0,0,0,0,0,0,0
118,1,ADI PARVA,CXIX,0,0,0,0,0,0,0
119,1,ADI PARVA,CXX,0,0,0,0,0,0,0
120,1,ADI PARVA,CXXI,0,0,0,0,0,0,0
121,1,ADI PARVA,CXXII,0,0,0,0,0,0,0
122,1,ADI PARVA,CXXIII,0,0,0,0,0,0,0
123,1,ADI PARVA,CXXIV,0,0,0,0,0,0,0
124,1,ADI PARVA,CXXV,0,0,0,0,0,0,0
125,1,ADI PARVA,CXXVI,0,0,0,0,0,0,0
126,1,ADI PARVA,CXXVII,0,0,0,0,0,0,0
127,1,ADI PARVA,CXXVIII,0,0,0,0,0,0,0
128,1,ADI PARVA,CXXIX,0,1,0,0,0,0,1
129,1,ADI PARVA,CXXX,0,0,0,0,0,0,0
130,1,ADI PARVA,CXXXI,0,0,0,0,0,0,0
131,1,ADI PARVA,CXXXII,0,0,0,0,0,0,0
132,1,ADI PARVA,CXXXIII,0,0,0,0,0,0,0
133,1,ADI PARVA,CXXXIV,0,2,0,0,0,0,2
134,1,ADI PARVA,CXXXV,0,0,0,0,0,0,0
135,1,ADI PARVA,CXXXVI,0,0,0,0,0,0,0
136,1,ADI PARVA,CXXXVII,0,0,0,0,0,0,0
137,1,ADI PARVA,CXXXVIII,0,16,0,0,0,0,16
138,1,ADI PARVA,CXXXIX,0,13,0,0,0,0,13
139,1,ADI PARVA,CXL,0,2,0,0,0,0,2
140,1,ADI PARVA,CXLI,0,0,0,0,0,0,0
141,1,ADI PARVA,CXLII,0,0,0,0,0,0,0
142,1,ADI PARVA,CXLIII,0,1,0,0,0,0,1
143,1,ADI PARVA,CXLIV,0,1,0,0,0,0,1
144,1,ADI PARVA,CXLV,0,0,0,0,0,0,0
145,1,ADI PARVA,CXLVI,0,0,0,0,0,0,0
146,1,ADI PARVA,CXLVII,0,0,0,0,0,0,0
147,1,ADI PARVA,CXLVIII,0,0,0,0,0,0,0
148,1,ADI PARVA,CXLIX,0,0,0,0,0,0,0
149,1,ADI PARVA,CL,0,0,0,0,0,0,0
150,1,ADI PARVA,CLI,0,1,0,0,0,0,1
151,1,ADI PARVA,CLII,0,0,0,0,0,0,0
152,1,ADI PARVA,CLIII,0,1,0,0,0,0,1
153,1,ADI PARVA,CLIV,0,0,0,0,0,0,0
154,1,ADI PARVA,CLV,0,0,0,0,0,0,0
155,1,ADI PARVA,CLVI,0,0,0,0,0,0,0
156,1,ADI PARVA,CLVII,0,2,0,0,0,0,2
157,1,ADI PARVA,CLVIII,0,0,0,0,0,0,0
158,1,ADI PARVA,CLIX,0,0,0,0,0,0,0
159,1,ADI PARVA,CLX,0,0,0,0,0,0,0
160,1,ADI PARVA,CLXI,0,0,0,0,0,0,0
161,1,ADI PARVA,CLXII,0,0,0,0,0,0,0
162,1,ADI PARVA,CLXIII,0,0,0,0,0,0,0
163,1,ADI PARVA,CLXIV,0,0,0,0,0,0,0
164,1,ADI PARVA,CLXV,0,0,0,0,0,0,0
165,1,ADI PARVA,CLXVI,0,0,0,0,0,0,0
166,1,ADI PARVA,CLXVII,0,0,0,0,0,0,0
167,1,ADI PARVA,CLXVIII,0,0,0,0,0,0,0
168,1,ADI PARVA,CLXIX,0,0,0,0,0,0,0
169,1,ADI PARVA,CLXX,0,0,0,0,0,0,0
170,1,ADI PARVA,CLXXI,0,0,0,0,0,0,0
171,1,ADI PARVA,CLXXII,0,0,0,0,0,0,0
172,1,ADI PARVA,CLXXIII,0,0,0,0,0,0,0
173,1,ADI PARVA,CLXXIV,0,0,0,0,0,0,0
174,1,ADI PARVA,CLXXV,0,0,0,0,0,0,0
175,1,ADI PARVA,CLXXVI,0,0,0,0,0,0,0
176,1,ADI PARVA,CLXXVII,0,0,0,0,0,0,0
177,1,ADI PARVA,CLXXVIII,0,0,0,0,0,0,0
178,1,ADI PARVA,CLXXIX,0,0,0,0,0,0,0
179,1,ADI PARVA,CLXXX,0,0,0,0,0,0,0
180,1,ADI PARVA,CLXXXI,0,0,0,0,0,0,0
181,1,ADI PARVA,CLXXXII,0,0,0,0,0,0,0
182,1,ADI PARVA,CLXXXIII,0,0,0,0,0,0,0
183,1,ADI PARVA,CLXXXIV,0,0,0,0,0,0,0
184,1,ADI PARVA,CLXXXV,0,0,0,0,0,0,0
185,1,ADI PARVA,CLXXXVI,0,0,0,0,0,0,0
186,1,ADI PARVA,CLXXXVII,0,0,0,0,0,0,0
187,1,ADI PARVA,CLXXXVIII,0,1,0,0,0,0,1
188,1,ADI PARVA,CLXXXIX,0,5,0,0,0,0,5
189,1,ADI PARVA,CLXL,0,0,0,0,0,0,0
190,1,ADI PARVA,CLXLI,0,0,0,0,0,0,0
191,1,ADI PARVA,CLXLII,0,13,0,1,0,0,14
192,1,ADI PARVA,CLXLIII,0,0,0,0,0,0,0
193,1,ADI PARVA,CLXLIV,0,0,0,0,0,0,0
194,1,ADI PARVA,CLXLV,0,0,0,0,0,0,0
195,1,ADI PARVA,CLXLVI,0,0,0,0,0,0,0
196,1,ADI PARVA,CLXLVII,0,0,0,0,0,0,0
197,1,ADI PARVA,CLXLVIII,0,0,0,0,0,0,0
198,1,ADI PARVA,CLXLIX,0,0,0,0,0,0,0
199,1,ADI PARVA,CC,0,0,0,0,0,0,0
200,1,ADI PARVA,CCI,0,0,0,0,0,0,0
201,1,ADI PARVA,CCII,0,2,0,0,0,0,2
202,1,ADI PARVA,CCIII,0,2,0,3,0,0,5
203,1,ADI PARVA,CCIV,0,1,0,1,0,0,2
204,1,ADI PARVA,CCV,0,0,0,0,0,0,0
205,1,ADI PARVA,CCVI,0,3,0,0,0,0,3
206,1,ADI PARVA,CCVII,0,2,0,0,0,0,2
207,1,ADI PARVA,CCVIII,0,0,0,0,0,0,0
208,1,ADI PARVA,CCIX,0,0,0,0,0,0,0
209,1,ADI PARVA,CCX,0,0,0,0,0,0,0
210,1,ADI PARVA,CCXI,0,0,0,0,0,0,0
211,1,ADI PARVA,CCXII,0,0,0,0,0,0,0
212,1,ADI PARVA,CCXIII,0,0,0,0,0,0,0
213,1,ADI PARVA,CCXIV,0,0,0,0,0,0,0
214,1,ADI PARVA,CCXV,0,0,0,0,0,0,0
215,1,ADI PARVA,CCXVI,0,0,0,0,0,0,0
216,1,ADI PARVA,CCXVII,0,0,0,0,0,0,0
217,1,ADI PARVA,CCXVIII,0,0,0,0,0,0,0
218,1,ADI PARVA,CCXIX,0,0,0,0,0,0,0
219,1,ADI PARVA,CCXX,0,0,0,0,0,0,0
220,1,ADI PARVA,CCXXI,0,0,0,0,0,0,0
221,1,ADI PARVA,CCXXII,0,0,0,0,0,0,0
222,1,ADI PARVA,CCXXIII,0,0,0,0,0,0,0
223,1,ADI PARVA,CCXXIV,0,0,0,0,0,0,0
224,1,ADI PARVA,CCXXV,0,0,0,0,0,0,0
225,1,ADI PARVA,CCXXVI,0,0,0,0,0,0,0
226,1,ADI PARVA,CCXXVII,0,0,0,0,0,0,0
227,1,ADI PARVA,CCXXVIII,0,0,0,0,0,0,0
228,1,ADI PARVA,CCXXIX,0,0,0,0,0,0,0
229,1,ADI PARVA,CCXXX,0,0,0,0,0,0,0
230,1,ADI PARVA,CCXXXI,0,0,0,0,0,0,0
231,1,ADI PARVA,CCXXXII,0,0,0,0,0,0,0
232,1,ADI PARVA,CCXXXIII,0,0,0,0,0,0,0
233,1,ADI PARVA,CCXXXIV,0,0,0,0,0,0,0
234,1,ADI PARVA,CCXXXV,0,0,0,0,0,0,0
235,1,ADI PARVA,CCXXXVI,0,0,0,0,0,0,0
236,2,SABHA PARVA,I,0,0,0,0,1,0,1
237,2,SABHA PARVA,II,0,0,0,0,0,0,0
238,2,SABHA PARVA,III,0,0,0,0,2,0,2
239,2,SABHA PARVA,IV,0,0,0,0,0,0,0
240,2,SABHA PARVA,V,0,0,0,0,0,0,0
241,2,SABHA PARVA,VI,0,0,0,0,0,0,0
242,2,SABHA PARVA,VII,0,0,0,0,0,0,0
243,2,SABHA PARVA,VIII,0,0,0,0,3,0,3
244,2,SABHA PARVA,IX,0,0,0,0,0,0,0
245,2,SABHA PARVA,X,0,1,0,0,0,0,1
246,2,SABHA PARVA,XI,0,0,0,0,0,0,0
247,2,SABHA PARVA,XII,0,0,0,0,0,0,0
248,2,SABHA PARVA,XIII,0,0,0,0,0,0,0
249,2,SABHA PARVA,XIV,0,0,0,0,0,0,0
250,2,SABHA PARVA,XV,0,0,0,0,0,0,0
251,2,SABHA PARVA,XVI,0,0,0,0,0,0,0
252,2,SABHA PARVA,XVII,0,0,0,0,0,0,0
253,2,SABHA PARVA,XVIII,0,0,0,0,0,0,0
254,2,SABHA PARVA,XIX,0,0,0,0,0,0,0
255,2,SABHA PARVA,XX,0,0,0,0,0,0,0
256,2,SABHA PARVA,XXI,0,0,0,0,1,0,1
257,2,SABHA PARVA,XXII,0,0,0,0,0,0,0
258,2,SABHA PARVA,XXIII,0,0,0,0,0,0,0
259,2,SABHA PARVA,XXIV,0,0,0,0,0,0,0
260,2,SABHA PARVA,XXV,0,0,0,0,0,0,0
261,2,SABHA PARVA,XXVI,0,0,0,0,0,0,0
262,2,SABHA PARVA,XXVII,0,0,0,0,0,0,0
263,2,SABHA PARVA,XXVIII,0,0,0,0,0,0,0
264,2,SABHA PARVA,XXIX,0,2,0,0,0,0,2
265,2,SABHA PARVA,XXX,0,1,0,0,0,0,1
266,2,SABHA PARVA,XXXI,0,1,0,0,0,0,1
267,2,SABHA PARVA,XXXII,0,0,0,0,0,0,0
268,2,SABHA PARVA,XXXIII,0,1,0,0,1,0,2
269,2,SABHA PARVA,XXXIV,0,0,0,0,0,0,0
270,2,SABHA PARVA,XXXV,0,0,0,0,0,0,0
271,2,SABHA PARVA,XXXVI,0,1,0,0,0,0,1
272,2,SABHA PARVA,XXXVII,0,0,0,0,0,0,0
273,2,SABHA PARVA,XXXVIII,0,0,0,0,0,0,0
274,2,SABHA PARVA,XXXIX,0,0,0,0,0,0,0
275,2,SABHA PARVA,XL,0,0,0,0,1,0,1
276,2,SABHA PARVA,XLI,0,0,0,0,0,0,0
277,2,SABHA PARVA,XLII,0,0,0,0,0,0,0
278,2,SABHA PARVA,XLIII,0,1,0,0,1,0,2
279,2,SABHA PARVA,XLIV,0,0,0,0,0,0,0
280,2,SABHA PARVA,XLV,0,0,0,0,1,0,1
281,2,SABHA PARVA,XLVI,0,0,0,0,0,0,0
282,2,SABHA PARVA,XLVII,0,1,0,0,0,0,1
283,2,SABHA PARVA,XLVIII,0,0,0,0,0,0,0
284,2,SABHA PARVA,XLIX,0,0,0,0,0,0,0
285,2,SABHA PARVA,L,0,0,0,0,0,0,0
286,2,SABHA PARVA,LI,0,1,0,0,0,0,1
287,2,SABHA PARVA,LII,0,0,0,0,0,0,0
288,2,SABHA PARVA,LIII,0,0,0,0,0,0,0
289,2,SABHA PARVA,LIV,0,0,0,0,0,0,0
290,2,SABHA PARVA,LV,0,0,0,0,0,0,0
291,2,SABHA PARVA,LVI,0,0,0,0,0,0,0
292,2,SABHA PARVA,LVII,0,1,0,0,0,0,1
293,2,SABHA PARVA,LVIII,0,0,0,0,0,0,0
294,2,SABHA PARVA,LIX,0,0,0,0,0,0,0
295,2,SABHA PARVA,LX,0,0,0,0,0,0,0
296,2,SABHA PARVA,LXI,0,0,0,0,0,0,0
297,2,SABHA PARVA,LXII,0,0,0,0,0,0,0
298,2,SABHA PARVA,LXIII,0,0,0,0,0,0,0
299,2,SABHA PARVA,LXIV,0,1,0,0,0,0,1
300,2,SABHA PARVA,LXV,0,0,0,0,0,0,0
301,2,SABHA PARVA,LXVI,0,2,0,0,0,0,2
302,2,SABHA PARVA,LXVII,0,1,0,0,0,0,1
303,2,SABHA PARVA,LXVIII,0,0,0,0,0,0,0
304,2,SABHA PARVA,LXIX,0,0,0,0,0,0,0
305,2,SABHA PARVA,LXX,0,1,0,0,0,0,1
306,2,SABHA PARVA,LXXI,0,2,0,0,0,0,2
307,2,SABHA PARVA,LXXII,0,0,0,0,0,0,0
308,2,SABHA PARVA,LXXIII,0,1,0,0,0,0,1
309,2,SABHA PARVA,LXXIV,0,0,0,0,0,0,0
310,2,SABHA PARVA,LXXV,0,0,0,0,0,0,0
311,2,SABHA PARVA,LXXVI,0,4,0,0,0,0,4
312,2,SABHA PARVA,LXXVII,0,0,0,0,0,0,0
313,2,SABHA PARVA,LXXVIII,0,0,0,0,0,0,0
314,2,SABHA PARVA,LXXIX,0,2,0,0,0,0,2
315,2,SABHA PARVA,LXXX,0,1,0,0,0,0,1
316,3,VANA PARVA,I,0,1,0,0,0,0,1
317,3,VANA PARVA,II,0,0,0,0,0,0,0
318,3,VANA PARVA,III,0,0,0,0,1,0,1
319,3,VANA PARVA,IV,0,1,0,0,0,0,1
320,3,VANA PARVA,V,0,0,0,0,0,0,0
321,3,VANA PARVA,VI,0,0,0,0,0,0,0
322,3,VANA PARVA,VII,0,4,0,0,0,0,4
323,3,VANA PARVA,VIII,0,0,0,0,0,0,0
324,3,VANA PARVA,IX,0,0,0,0,0,0,0
325,3,VANA PARVA,X,0,0,0,0,0,0,0
326,3,VANA PARVA,XI,0,0,0,0,0,0,0
327,3,VANA PARVA,XII,0,3,0,0,0,0,3
328,3,VANA PARVA,XIII,0,0,0,0,0,0,0
329,3,VANA PARVA,XIV,0,0,0,0,0,0,0
330,3,VANA PARVA,XV,0,0,0,0,0,0,0
331,3,VANA PARVA,XVI,0,0,0,0,0,0,0
332,3,VANA PARVA,XVII,0,0,0,0,0,0,0
333,3,VANA PARVA,XVIII,0,0,0,0,0,0,0
334,3,VANA PARVA,XIX,0,0,0,0,0,0,0
335,3,VANA PARVA,XX,0,0,0,0,0,0,0
336,3,VANA PARVA,XXI,0,0,1,0,0,0,1
337,3,VANA PARVA,XXII,0,0,0,0,0,0,0
338,3,VANA PARVA,XXIII,0,1,0,0,0,0,1
339,3,VANA PARVA,XXIV,0,0,0,0,0,0,0
340,3,VANA PARVA,XXV,0,0,0,0,0,0,0
341,3,VANA PARVA,XXVI,0,1,0,0,1,0,2
342,3,VANA PARVA,XXVII,0,1,0,0,0,0,1
343,3,VANA PARVA,XXVIII,0,0,0,0,0,0,0
344,3,VANA PARVA,XXIX,0,0,0,0,0,0,0
345,3,VANA PARVA,XXX,0,0,0,0,0,0,0
346,3,VANA PARVA,XXXI,0,0,0,0,0,0,0
347,3,VANA PARVA,XXXII,0,0,0,0,0,0,0
348,3,VANA PARVA,XXXIII,0,0,0,0,0,0,0
349,3,VANA PARVA,XXXIV,0,0,0,0,0,0,0
350,3,VANA PARVA,XXXV,0,0,0,0,0,0,0
351,3,VANA PARVA,XXXVI,0,3,1,0,0,0,4
352,3,VANA PARVA,XXXVII,0,1,0,0,0,0,1
353,3,VANA PARVA,XXXVIII,0,0,0,0,0,0,0
354,3,VANA PARVA,XXXIX,0,0,0,0,0,0,0
355,3,VANA PARVA,XL,0,2,0,0,0,0,2
356,3,VANA PARVA,XLI,0,1,0,0,0,0,1
357,3,VANA PARVA,XLII,0,0,0,0,0,0,0
358,3,VANA PARVA,XLIII,0,0,0,0,0,0,0
359,3,VANA PARVA,XLIV,0,0,0,0,0,0,0
360,3,VANA PARVA,XLV,0,0,0,0,0,0,0
361,3,VANA PARVA,XLVI,0,0,0,0,0,0,0
362,3,VANA PARVA,XLVII,0,0,0,0,0,0,0
363,3,VANA PARVA,XLVIII,0,2,0,0,0,0,2
364,3,VANA PARVA,XLIX,0,3,0,0,0,0,3
365,3,VANA PARVA,L,0,0,0,0,0,0,0
366,3,VANA PARVA,LI,0,1,0,0,0,0,1
367,3,VANA PARVA,LII,0,2,0,0,0,0,2
368,3,VANA PARVA,LIII,0,0,0,0,0,0,0
369,3,VANA PARVA,LIV,0,0,0,0,0,0,0
370,3,VANA PARVA,LV,0,0,0,0,0,0,0
371,3,VANA PARVA,LVI,0,0,0,0,0,0,0
372,3,VANA PARVA,LVII,0,0,0,0,0,0,0
373,3,VANA PARVA,LVIII,0,0,0,0,0,0,0
374,3,VANA PARVA,LIX,0,0,0,0,1,0,1
375,3,VANA PARVA,LX,0,0,0,0,0,0,0
376,3,VANA PARVA,LXI,0,0,0,0,0,0,0
377,3,VANA PARVA,LXII,0,0,0,0,0,0,0
378,3,VANA PARVA,LXIII,0,0,0,0,0,0,0
379,3,VANA PARVA,LXIV,0,0,0,0,0,0,0
380,3,VANA PARVA,LXV,0,0,0,0,0,0,0
381,3,VANA PARVA,LXVI,0,0,0,0,0,0,0
382,3,VANA PARVA,LXVII,0,0,0,0,0,0,0
383,3,VANA PARVA,LXVIII,0,0,0,0,0,0,0
384,3,VANA PARVA,LXIX,0,0,0,0,0,0,0
385,3,VANA PARVA,LXX,0,0,0,0,0,0,0
386,3,VANA PARVA,LXXI,0,0,0,0,0,0,0
387,3,VANA PARVA,LXXII,0,0,0,0,0,0,0
388,3,VANA PARVA,LXXIII,0,0,0,0,0,0,0
389,3,VANA PARVA,LXXIV,0,0,0,0,0,0,0
390,3,VANA PARVA,LXXV,0,0,0,0,0,0,0
391,3,VANA PARVA,LXXVI,0,0,0,0,0,0,0
392,3,VANA PARVA,LXXVII,0,0,0,0,0,0,0
393,3,VANA PARVA,LXXVIII,0,0,0,0,0,0,0
394,3,VANA PARVA,LXXIX,0,0,0,0,0,0,0
395,3,VANA PARVA,LXXX,0,0,0,0,0,0,0
396,3,VANA PARVA,LXXXI,0,0,0,0,0,0,0
397,3,VANA PARVA,LXXXII,0,0,0,0,0,0,0
398,3,VANA PARVA,LXXXIII,0,0,0,0,0,0,0
399,3,VANA PARVA,LXXXIV,0,0,0,0,0,0,0
400,3,VANA PARVA,LXXXV,0,0,0,0,0,0,0
401,3,VANA PARVA,LXXXVI,0,3,0,0,0,0,3
402,3,VANA PARVA,LXXXVII,0,0,0,0,0,0,0
403,3,VANA PARVA,LXXXVIII,0,0,0,0,0,0,0
404,3,VANA PARVA,LXXXIX,0,0,0,0,0,0,0
405,3,VANA PARVA,XC,0,0,0,0,0,0,0
406,3,VANA PARVA,XCI,0,3,0,0,0,0,3
407,3,VANA PARVA,XCII,0,0,0,0,0,0,0
408,3,VANA PARVA,XCIII,0,0,0,0,0,0,0
409,3,VANA PARVA,XCIV,0,0,0,0,0,0,0
410,3,VANA PARVA,XCV,0,0,0,0,0,0,0
411,3,VANA PARVA,XCVI,0,0,0,0,0,0,0
412,3,VANA PARVA,XCVII,0,0,0,0,0,0,0
413,3,VANA PARVA,XCVIII,0,0,0,0,0,0,0
414,3,VANA PARVA,XCIX,0,0,0,0,0,0,0
415,3,VANA PARVA,C,0,0,0,0,0,0,0
416,3,VANA PARVA,CI,0,0,0,0,0,0,0
417,3,VANA PARVA,CII,0,0,0,0,0,0,0
418,3,VANA PARVA,CIII,0,0,0,0,0,0,0
419,3,VANA PARVA,CIV,0,0,0,0,0,0,0
420,3,VANA PARVA,CV,0,0,0,0,0,0,0
421,3,VANA PARVA,CVI,0,0,0,0,0,0,0
422,3,VANA PARVA,CVII,0,0,0,0,0,0,0
423,3,VANA PARVA,CVIII,0,0,0,0,0,0,0
424,3,VANA PARVA,CIX,0,0,0,0,0,0,0
425,3,VANA PARVA,CX,0,0,0,0,0,0,0
426,3,VANA PARVA,CXI,0,0,0,0,0,0,0
427,3,VANA PARVA,CXII,0,0,0,0,0,0,0
428,3,VANA PARVA,CXIII,0,0,0,0,0,0,0
429,3,VANA PARVA,CXIV,0,0,0,0,0,0,0
430,3,VANA PARVA,CXV,0,0,0,0,0,0,0
431,3,VANA PARVA,CXVI,0,0,0,0,0,0,0
432,3,VANA PARVA,CXVII,0,0,0,0,0,0,0
433,3,VANA PARVA,CXVIII,0,0,0,0,0,0,0
434,3,VANA PARVA,CXIX,0,0,0,0,0,0,0
435,3,VANA PARVA,CXX,0,0,0,0,0,0,0
436,3,VANA PARVA,CXXI,0,0,0,0,0,0,0
437,3,VANA PARVA,CXXII,0,0,0,0,0,0,0
438,3,VANA PARVA,CXXIII,0,0,0,0,0,0,0
439,3,VANA PARVA,CXXIV,0,0,0,0,0,0,0
440,3,VANA PARVA,CXXV,0,0,0,0,0,0,0
441,3,VANA PARVA,CXXVI,0,0,0,0,0,0,0
442,3,VANA PARVA,CXXVII,0,0,0,0,0,0,0
443,3,VANA PARVA,CXXVIII,0,0,0,0,0,0,0
444,3,VANA PARVA,CXXIX,0,0,0,0,0,0,0
445,3,VANA PARVA,CXXX,0,0,0,0,0,0,0
446,3,VANA PARVA,CXXXI,0,0,0,0,0,0,0
